"Time","cpu_usage"
2023-09-08 07:22:20,18.2%
2023-09-08 07:22:25,5.00%
2023-09-08 07:22:30,15.4%
2023-09-08 07:22:35,17.2%
2023-09-08 07:22:40,12.2%
2023-09-08 07:22:45,19.2%
2023-09-08 07:22:50,8.40%
2023-09-08 07:22:55,18.0%
2023-09-08 07:23:00,17.2%
2023-09-08 07:23:05,15.8%
2023-09-08 07:23:10,14.8%
2023-09-08 07:23:15,18.4%
2023-09-08 07:23:20,10.8%
2023-09-08 07:23:25,14.6%
2023-09-08 07:23:30,16.8%
2023-09-08 07:23:35,11.4%
2023-09-08 07:23:40,17.2%
2023-09-08 07:23:45,12.2%
2023-09-08 07:23:50,11.0%
2023-09-08 07:23:55,12.4%
2023-09-08 07:24:00,17.6%
2023-09-08 07:24:05,18.4%
2023-09-08 07:24:10,18.6%
2023-09-08 07:24:15,9.20%
2023-09-08 07:24:20,14.2%
2023-09-08 07:24:25,16.4%
2023-09-08 07:24:30,21.6%
2023-09-08 07:24:35,20.4%
2023-09-08 07:24:40,15.8%
2023-09-08 07:24:45,20.8%
2023-09-08 07:24:50,16.8%
2023-09-08 07:24:55,16.8%
2023-09-08 07:25:00,12.0%
2023-09-08 07:25:05,14.4%
2023-09-08 07:25:10,9.00%
2023-09-08 07:25:15,15.2%
2023-09-08 07:25:20,17.8%
2023-09-08 07:25:25,17.4%
2023-09-08 07:25:30,14.8%
2023-09-08 07:25:35,16.4%
2023-09-08 07:25:40,15.6%
2023-09-08 07:25:45,17.2%
2023-09-08 07:25:50,19.0%
2023-09-08 07:25:55,17.2%
2023-09-08 07:26:00,17.6%
2023-09-08 07:26:05,22.4%
2023-09-08 07:26:10,20.2%
2023-09-08 07:26:15,21.0%
2023-09-08 07:26:20,15%
2023-09-08 07:26:25,20.6%
2023-09-08 07:26:30,11.6%
2023-09-08 07:26:35,19.8%
2023-09-08 07:26:40,20.6%
2023-09-08 07:26:45,26.0%
2023-09-08 07:26:50,17.2%
2023-09-08 07:26:55,21.6%
2023-09-08 07:27:00,12.0%
2023-09-08 07:27:05,16.2%
2023-09-08 07:27:10,15.4%
2023-09-08 07:27:15,16.6%
2023-09-08 07:27:20,14.2%
2023-09-08 07:27:25,13.0%
2023-09-08 07:27:30,12.6%
2023-09-08 07:27:35,8.80%
2023-09-08 07:27:40,15.8%
2023-09-08 07:27:45,16.8%
2023-09-08 07:27:50,18.6%
2023-09-08 07:27:55,16.6%
2023-09-08 07:28:00,15.8%
2023-09-08 07:28:05,18.4%
2023-09-08 07:28:10,25.8%
2023-09-08 07:28:15,12.4%
2023-09-08 07:28:20,14.0%
2023-09-08 07:28:25,14.0%
2023-09-08 07:28:30,17.2%
2023-09-08 07:28:35,17.2%
2023-09-08 07:28:40,10.2%
2023-09-08 07:28:45,10.00%
2023-09-08 07:28:50,17.4%
2023-09-08 07:28:55,7.00%
2023-09-08 07:29:00,10.4%
2023-09-08 07:29:05,18.4%
2023-09-08 07:29:10,9.40%
2023-09-08 07:29:15,6.20%
2023-09-08 07:29:20,11.4%
2023-09-08 07:29:25,8.00%
2023-09-08 07:29:30,16.2%
2023-09-08 07:29:35,13.8%
2023-09-08 07:29:40,11.0%
2023-09-08 07:29:45,10.0%
2023-09-08 07:29:50,14.6%
2023-09-08 07:29:55,12.2%
2023-09-08 07:30:00,13.4%
2023-09-08 07:30:05,18.8%
2023-09-08 07:30:10,30.2%
2023-09-08 07:30:15,18.0%
2023-09-08 07:30:20,5.80%
2023-09-08 07:30:25,10.4%
2023-09-08 07:30:30,14.6%
2023-09-08 07:30:35,14.6%
2023-09-08 07:30:40,19.8%
2023-09-08 07:30:45,22.2%
2023-09-08 07:30:50,11.8%
2023-09-08 07:30:55,21.8%
2023-09-08 07:31:00,21.0%
2023-09-08 07:31:05,17.0%
2023-09-08 07:31:10,29.2%
2023-09-08 07:31:15,19.2%
2023-09-08 07:31:20,23.6%
2023-09-08 07:31:25,20.4%
2023-09-08 07:31:30,15.2%
2023-09-08 07:31:35,16.4%
2023-09-08 07:31:40,10.6%
2023-09-08 07:31:45,15.8%
2023-09-08 07:31:50,11.6%
2023-09-08 07:31:55,15.2%
2023-09-08 07:32:00,24.8%
2023-09-08 07:32:05,17.6%
2023-09-08 07:32:10,19.6%
2023-09-08 07:32:15,21.0%
2023-09-08 07:32:20,9.60%
2023-09-08 07:32:25,17.0%
2023-09-08 07:32:30,10.0%
2023-09-08 07:32:35,13.4%
2023-09-08 07:32:40,16.8%
2023-09-08 07:32:45,18.2%
2023-09-08 07:32:50,18.2%
2023-09-08 07:32:55,7.80%
2023-09-08 07:33:00,14.4%
2023-09-08 07:33:05,26.2%
2023-09-08 07:33:10,20.4%
2023-09-08 07:33:15,12.0%
2023-09-08 07:33:20,28.0%
2023-09-08 07:33:25,12.6%
2023-09-08 07:33:30,17.2%
2023-09-08 07:33:35,23.4%
2023-09-08 07:33:40,13.2%
2023-09-08 07:33:45,8.40%
2023-09-08 07:33:50,17.4%
2023-09-08 07:33:55,16.4%
2023-09-08 07:34:00,13.6%
2023-09-08 07:34:05,19.8%
2023-09-08 07:34:10,11.8%
2023-09-08 07:34:15,20.4%
2023-09-08 07:34:20,14.4%
2023-09-08 07:34:25,26.6%
2023-09-08 07:34:30,20.0%
2023-09-08 07:34:35,18.0%
2023-09-08 07:34:40,11.0%
2023-09-08 07:34:45,13.2%
2023-09-08 07:34:50,10.8%
2023-09-08 07:34:55,8.80%
2023-09-08 07:35:00,14.8%
2023-09-08 07:35:05,19.0%
2023-09-08 07:35:10,21.4%
2023-09-08 07:35:15,25.2%
2023-09-08 07:35:20,25.4%
2023-09-08 07:35:25,35.2%
2023-09-08 07:35:30,38.2%
2023-09-08 07:35:35,26.8%
2023-09-08 07:35:40,26.8%
2023-09-08 07:35:45,45.6%
2023-09-08 07:35:50,42.2%
2023-09-08 07:35:55,44.6%
2023-09-08 07:36:00,41.6%
2023-09-08 07:36:05,34.4%
2023-09-08 07:36:10,20.2%
2023-09-08 07:36:15,28.0%
2023-09-08 07:36:20,17.4%
2023-09-08 07:36:25,17.2%
2023-09-08 07:36:30,19.8%
2023-09-08 07:36:35,15.8%
2023-09-08 07:36:40,16.0%
2023-09-08 07:36:45,17.6%
2023-09-08 07:36:50,11.2%
2023-09-08 07:36:55,14.0%
2023-09-08 07:37:00,8.80%
2023-09-08 07:37:05,13.6%
2023-09-08 07:37:10,20.6%
2023-09-08 07:37:15,13.2%
2023-09-08 07:37:20,18.4%
2023-09-08 07:37:25,11.6%
2023-09-08 07:37:30,13.0%
2023-09-08 07:37:35,15.4%
2023-09-08 07:37:40,16.8%
2023-09-08 07:37:45,13.4%
2023-09-08 07:37:50,11.0%
2023-09-08 07:37:55,8.60%
2023-09-08 07:38:00,15.0%
2023-09-08 07:38:05,4.80%
2023-09-08 07:38:10,12.8%
2023-09-08 07:38:15,12.0%
2023-09-08 07:38:20,7.20%
2023-09-08 07:38:25,12.4%
2023-09-08 07:38:30,10.8%
2023-09-08 07:38:35,19.4%
2023-09-08 07:38:40,13.0%
2023-09-08 07:38:45,22.6%
2023-09-08 07:38:50,12.2%
2023-09-08 07:38:55,17.8%
2023-09-08 07:39:00,12.8%
2023-09-08 07:39:05,23.0%
2023-09-08 07:39:10,16.8%
2023-09-08 07:39:15,15.4%
2023-09-08 07:39:20,26.2%
2023-09-08 07:39:25,24.8%
2023-09-08 07:39:30,13.6%
2023-09-08 07:39:35,8.40%
2023-09-08 07:39:40,8.40%
2023-09-08 07:39:45,25.6%
2023-09-08 07:39:50,25.4%
2023-09-08 07:39:55,15.4%
2023-09-08 07:40:00,25.4%
2023-09-08 07:40:05,9.20%
2023-09-08 07:40:10,18.8%
2023-09-08 07:40:15,15.6%
2023-09-08 07:40:20,20.0%
2023-09-08 07:40:25,10.6%
2023-09-08 07:40:30,20.6%
2023-09-08 07:40:35,9.60%
2023-09-08 07:40:40,11.2%
2023-09-08 07:40:45,24.8%
2023-09-08 07:40:50,19.2%
2023-09-08 07:40:55,23.8%
2023-09-08 07:41:00,22.2%
2023-09-08 07:41:05,34.6%
2023-09-08 07:41:10,25.4%
2023-09-08 07:41:15,22.8%
2023-09-08 07:41:20,9.40%
2023-09-08 07:41:25,17.0%
2023-09-08 07:41:30,9.20%
2023-09-08 07:41:35,19.8%
2023-09-08 07:41:40,16.0%
2023-09-08 07:41:45,18.2%
2023-09-08 07:41:50,15.8%
2023-09-08 07:41:55,10.6%
2023-09-08 07:42:00,20.4%
2023-09-08 07:42:05,18.8%
2023-09-08 07:42:10,19.6%
2023-09-08 07:42:15,10.6%
2023-09-08 07:42:20,13.2%
2023-09-08 07:42:25,13.2%
2023-09-08 07:42:30,5.40%
2023-09-08 07:42:35,6.00%
2023-09-08 07:42:40,4.40%
2023-09-08 07:42:45,10.6%
2023-09-08 07:42:50,7.80%
2023-09-08 07:42:55,6.60%
2023-09-08 07:43:00,3.40%
2023-09-08 07:43:05,2.20%
2023-09-08 07:43:10,3.60%
2023-09-08 07:43:15,16.0%
2023-09-08 07:43:20,18.4%
2023-09-08 07:43:25,16.4%
2023-09-08 07:43:30,17.0%
2023-09-08 07:43:35,12.4%
2023-09-08 07:43:40,12.8%
2023-09-08 07:43:45,14.8%
2023-09-08 07:43:50,10.4%
2023-09-08 07:43:55,10.8%
2023-09-08 07:44:00,6.80%
2023-09-08 07:44:05,13.0%
2023-09-08 07:44:10,18.0%
2023-09-08 07:44:15,6.40%
2023-09-08 07:44:20,20.6%
2023-09-08 07:44:25,20.8%
2023-09-08 07:44:30,12.2%
2023-09-08 07:44:35,4.40%
2023-09-08 07:44:40,14.2%
2023-09-08 07:44:45,5.40%
2023-09-08 07:44:50,18.6%
2023-09-08 07:44:55,14.2%
2023-09-08 07:45:00,21.8%
2023-09-08 07:45:05,19.2%
2023-09-08 07:45:10,19.8%
2023-09-08 07:45:15,2.80%
2023-09-08 07:45:20,10.4%
2023-09-08 07:45:25,7.20%
2023-09-08 07:45:30,25.4%
2023-09-08 07:45:35,14.6%
2023-09-08 07:45:40,19.4%
2023-09-08 07:45:45,32.0%
2023-09-08 07:45:50,32.8%
2023-09-08 07:45:55,36.0%
2023-09-08 07:46:00,24.2%
2023-09-08 07:46:05,13.6%
2023-09-08 07:46:10,31.8%
2023-09-08 07:46:15,24.6%
2023-09-08 07:46:20,10.00%
2023-09-08 07:46:25,10.4%
2023-09-08 07:46:30,19.2%
2023-09-08 07:46:35,19.4%
2023-09-08 07:46:40,11.0%
2023-09-08 07:46:45,19.0%
2023-09-08 07:46:50,16.2%
2023-09-08 07:46:55,17.2%
2023-09-08 07:47:00,22.8%
2023-09-08 07:47:05,31.0%
2023-09-08 07:47:10,7.60%
2023-09-08 07:47:15,11.4%
2023-09-08 07:47:20,34.0%
2023-09-08 07:47:25,17.8%
2023-09-08 07:47:30,13.8%
2023-09-08 07:47:35,23.2%
2023-09-08 07:47:40,15.8%
2023-09-08 07:47:45,17.2%
2023-09-08 07:47:50,17.6%
2023-09-08 07:47:55,8.00%
2023-09-08 07:48:00,11.8%
2023-09-08 07:48:05,24.0%
2023-09-08 07:48:10,28.2%
2023-09-08 07:48:15,20.4%
2023-09-08 07:48:20,9.60%
2023-09-08 07:48:25,7.60%
2023-09-08 07:48:30,18.6%
2023-09-08 07:48:35,19.6%
2023-09-08 07:48:40,15.8%
2023-09-08 07:48:45,13.4%
2023-09-08 07:48:50,14.4%
2023-09-08 07:48:55,14.8%
2023-09-08 07:49:00,15.6%
2023-09-08 07:49:05,23.0%
2023-09-08 07:49:10,30.4%
2023-09-08 07:49:15,6.20%
2023-09-08 07:49:20,14.0%
2023-09-08 07:49:25,18.4%
2023-09-08 07:49:30,16.4%
2023-09-08 07:49:35,17.4%
2023-09-08 07:49:40,15.2%
2023-09-08 07:49:45,16.8%
2023-09-08 07:49:50,15.0%
2023-09-08 07:49:55,34.8%
2023-09-08 07:50:00,48.0%
2023-09-08 07:50:05,95.6%
2023-09-08 07:50:10,99.4%
2023-09-08 07:50:15,99.8%
2023-09-08 07:50:20,100%
2023-09-08 07:50:25,99.6%
2023-09-08 07:50:30,100%
2023-09-08 07:50:35,63.8%
2023-09-08 07:50:40,15.0%
2023-09-08 07:50:45,12.0%
2023-09-08 07:50:50,16.8%
2023-09-08 07:50:55,13.0%
2023-09-08 07:51:00,14.8%
2023-09-08 07:51:05,15.0%
2023-09-08 07:51:10,19.8%
2023-09-08 07:51:15,12.8%
2023-09-08 07:51:20,19.2%
2023-09-08 07:51:25,11.2%
2023-09-08 07:51:30,12.6%
2023-09-08 07:51:35,18.2%
2023-09-08 07:51:40,23.8%
2023-09-08 07:51:45,16.0%
2023-09-08 07:51:50,21.4%
2023-09-08 07:51:55,19.6%
2023-09-08 07:52:00,8.00%
2023-09-08 07:52:05,25.0%
2023-09-08 07:52:10,19.8%
2023-09-08 07:52:15,9.20%
2023-09-08 07:52:20,12.0%
2023-09-08 07:52:25,20.0%
2023-09-08 07:52:30,1.80%
2023-09-08 07:52:35,6.80%
2023-09-08 07:52:40,21.6%
2023-09-08 07:52:45,20.2%
2023-09-08 07:52:50,11.0%
2023-09-08 07:52:55,17.4%
2023-09-08 07:53:00,11.6%
2023-09-08 07:53:05,21.0%
2023-09-08 07:53:10,19.2%
2023-09-08 07:53:15,17.2%
2023-09-08 07:53:20,16.6%
2023-09-08 07:53:25,11.6%
2023-09-08 07:53:30,13.2%
2023-09-08 07:53:35,16.0%
2023-09-08 07:53:40,11.4%
2023-09-08 07:53:45,13.4%
2023-09-08 07:53:50,19.2%
2023-09-08 07:53:55,11.2%
2023-09-08 07:54:00,17.0%
2023-09-08 07:54:05,20.8%
2023-09-08 07:54:10,24.6%
2023-09-08 07:54:15,14.8%
2023-09-08 07:54:20,15.0%
2023-09-08 07:54:25,13.0%
2023-09-08 07:54:30,18.8%
2023-09-08 07:54:35,22.6%
2023-09-08 07:54:40,17.2%
2023-09-08 07:54:45,20.2%
2023-09-08 07:54:50,18.6%
2023-09-08 07:54:55,3.20%
2023-09-08 07:55:00,8.40%
2023-09-08 07:55:05,14.2%
2023-09-08 07:55:10,9.80%
2023-09-08 07:55:15,7.40%
2023-09-08 07:55:20,22.2%
2023-09-08 07:55:25,19.8%
2023-09-08 07:55:30,11.0%
2023-09-08 07:55:35,24.8%
2023-09-08 07:55:40,15.8%
2023-09-08 07:55:45,22.4%
2023-09-08 07:55:50,16.6%
2023-09-08 07:55:55,13.6%
2023-09-08 07:56:00,8.00%
2023-09-08 07:56:05,5.80%
2023-09-08 07:56:10,13.0%
2023-09-08 07:56:15,16.0%
2023-09-08 07:56:20,14.6%
2023-09-08 07:56:25,19.6%
2023-09-08 07:56:30,16.4%
2023-09-08 07:56:35,23.2%
2023-09-08 07:56:40,13.6%
2023-09-08 07:56:45,16.2%
2023-09-08 07:56:50,8.80%
2023-09-08 07:56:55,28.6%
2023-09-08 07:57:00,14.6%
2023-09-08 07:57:05,12.0%
2023-09-08 07:57:10,21.0%
2023-09-08 07:57:15,12.2%
2023-09-08 07:57:20,33.0%
2023-09-08 07:57:25,32.4%
2023-09-08 07:57:30,34.0%
2023-09-08 07:57:35,32.4%
2023-09-08 07:57:40,29.6%
2023-09-08 07:57:45,20.4%
2023-09-08 07:57:50,26.6%
2023-09-08 07:57:55,22.6%
2023-09-08 07:58:00,27.0%
2023-09-08 07:58:05,13.2%
2023-09-08 07:58:10,45.6%
2023-09-08 07:58:15,32.0%
2023-09-08 07:58:20,26.0%
2023-09-08 07:58:25,20.4%
2023-09-08 07:58:30,11.4%
2023-09-08 07:58:35,13.0%
2023-09-08 07:58:40,19.2%
2023-09-08 07:58:45,19.2%
2023-09-08 07:58:50,31.2%
2023-09-08 07:58:55,28.4%
2023-09-08 07:59:00,28.4%
2023-09-08 07:59:05,32.0%
2023-09-08 07:59:10,19.0%
2023-09-08 07:59:15,13.2%
2023-09-08 07:59:20,31.8%
2023-09-08 07:59:25,12.8%
2023-09-08 07:59:30,15.8%
2023-09-08 07:59:35,24.8%
2023-09-08 07:59:40,22.4%
2023-09-08 07:59:45,8.60%
2023-09-08 07:59:50,15.4%
2023-09-08 07:59:55,21.6%
2023-09-08 08:00:00,27.0%
2023-09-08 08:00:05,22.2%
2023-09-08 08:00:10,33.2%
2023-09-08 08:00:15,30.2%
2023-09-08 08:00:20,19.8%
2023-09-08 08:00:25,22.0%
2023-09-08 08:00:30,24.0%
2023-09-08 08:00:35,22.6%
2023-09-08 08:00:40,31.2%
2023-09-08 08:00:45,26.0%
2023-09-08 08:00:50,18.4%
2023-09-08 08:00:55,18.4%
2023-09-08 08:01:00,24.4%
2023-09-08 08:01:05,24.2%
2023-09-08 08:01:10,34.4%
2023-09-08 08:01:15,37.2%
2023-09-08 08:01:20,27.4%
2023-09-08 08:01:25,25.2%
2023-09-08 08:01:30,13.4%
2023-09-08 08:01:35,25.6%
2023-09-08 08:01:40,28.2%
2023-09-08 08:01:45,24.2%
2023-09-08 08:01:50,16.8%
2023-09-08 08:01:55,23.6%
2023-09-08 08:02:00,12.8%
2023-09-08 08:02:05,22.0%
2023-09-08 08:02:10,28.4%
2023-09-08 08:02:15,24.6%
2023-09-08 08:02:20,6.40%
2023-09-08 08:02:25,31.2%
2023-09-08 08:02:30,30%
2023-09-08 08:02:35,17.2%
2023-09-08 08:02:40,25.8%
2023-09-08 08:02:45,25.8%
2023-09-08 08:02:50,17.4%
2023-09-08 08:02:55,19.0%
2023-09-08 08:03:00,5.40%
2023-09-08 08:03:05,2.40%
2023-09-08 08:03:10,14.0%
2023-09-08 08:03:15,12.6%
2023-09-08 08:03:20,15.4%
2023-09-08 08:03:25,26.2%
2023-09-08 08:03:30,32.0%
2023-09-08 08:03:35,17.4%
2023-09-08 08:03:40,12.4%
2023-09-08 08:03:45,23.8%
2023-09-08 08:03:50,18.0%
2023-09-08 08:03:55,21.4%
2023-09-08 08:04:00,18.0%
2023-09-08 08:04:05,22.4%
2023-09-08 08:04:10,19.6%
2023-09-08 08:04:15,18.8%
2023-09-08 08:04:20,23.2%
2023-09-08 08:04:25,8.80%
2023-09-08 08:04:30,19.6%
2023-09-08 08:04:35,22.4%
2023-09-08 08:04:40,16.8%
2023-09-08 08:04:45,25.8%
2023-09-08 08:04:50,14.6%
2023-09-08 08:04:55,17.0%
2023-09-08 08:05:00,8.80%
2023-09-08 08:05:05,16.8%
2023-09-08 08:05:10,22.0%
2023-09-08 08:05:15,16.2%
2023-09-08 08:05:20,21.2%
2023-09-08 08:05:25,25.0%
2023-09-08 08:05:30,23.6%
2023-09-08 08:05:35,16.2%
2023-09-08 08:05:40,18.0%
2023-09-08 08:05:45,18.0%
2023-09-08 08:05:50,18.6%
2023-09-08 08:05:55,18.8%
2023-09-08 08:06:00,27.2%
2023-09-08 08:06:05,12.6%
2023-09-08 08:06:10,20.4%
2023-09-08 08:06:15,21.2%
2023-09-08 08:06:20,25.0%
2023-09-08 08:06:25,26.4%
2023-09-08 08:06:30,18.8%
2023-09-08 08:06:35,20.4%
2023-09-08 08:06:40,17.4%
2023-09-08 08:06:45,8.00%
2023-09-08 08:06:50,19.6%
2023-09-08 08:06:55,18.8%
2023-09-08 08:07:00,4.60%
2023-09-08 08:07:05,7.40%
2023-09-08 08:07:10,24.6%
2023-09-08 08:07:15,9.20%
2023-09-08 08:07:20,11.2%
2023-09-08 08:07:25,20.6%
2023-09-08 08:07:30,10.2%
2023-09-08 08:07:35,14.2%
2023-09-08 08:07:40,12.8%
2023-09-08 08:07:45,10.2%
2023-09-08 08:07:50,14.2%
2023-09-08 08:07:55,10.2%
2023-09-08 08:08:00,16.0%
2023-09-08 08:08:05,14.6%
2023-09-08 08:08:10,11.0%
2023-09-08 08:08:15,18.8%
2023-09-08 08:08:20,17.4%
2023-09-08 08:08:25,17.4%
2023-09-08 08:08:30,10.4%
2023-09-08 08:08:35,10.8%
2023-09-08 08:08:40,10.2%
2023-09-08 08:08:45,19.6%
2023-09-08 08:08:50,22.4%
2023-09-08 08:08:55,14.6%
2023-09-08 08:09:00,7.80%
2023-09-08 08:09:05,24.6%
2023-09-08 08:09:10,20.4%
2023-09-08 08:09:15,20.2%
2023-09-08 08:09:20,14.6%
2023-09-08 08:09:25,10.8%
2023-09-08 08:09:30,17.2%
2023-09-08 08:09:35,20.6%
2023-09-08 08:09:40,12.4%
2023-09-08 08:09:45,20.8%
2023-09-08 08:09:50,12.8%
2023-09-08 08:09:55,16.2%
2023-09-08 08:10:00,21.8%
2023-09-08 08:10:05,21.6%
2023-09-08 08:10:10,18.2%
2023-09-08 08:10:15,11.0%
2023-09-08 08:10:20,16.2%
2023-09-08 08:10:25,24.4%
2023-09-08 08:10:30,17.8%
2023-09-08 08:10:35,15.4%
2023-09-08 08:10:40,16.6%
2023-09-08 08:10:45,14.2%
2023-09-08 08:10:50,15.2%
2023-09-08 08:10:55,26.6%
2023-09-08 08:11:00,15.0%
2023-09-08 08:11:05,18.8%
2023-09-08 08:11:10,18.0%
2023-09-08 08:11:15,14.2%
2023-09-08 08:11:20,14.0%
2023-09-08 08:11:25,27.8%
2023-09-08 08:11:30,14.6%
2023-09-08 08:11:35,5.60%
2023-09-08 08:11:40,13.0%
2023-09-08 08:11:45,15.6%
2023-09-08 08:11:50,10.6%
2023-09-08 08:11:55,12.4%
2023-09-08 08:12:00,17.2%
2023-09-08 08:12:05,16.4%
2023-09-08 08:12:10,25.2%
2023-09-08 08:12:15,13.4%
2023-09-08 08:12:20,15.8%
2023-09-08 08:12:25,15.0%
2023-09-08 08:12:30,13.6%
2023-09-08 08:12:35,15.2%
2023-09-08 08:12:40,12.0%
2023-09-08 08:12:45,13.8%
2023-09-08 08:12:50,15.0%
2023-09-08 08:12:55,16.4%
2023-09-08 08:13:00,3.60%
2023-09-08 08:13:05,7.20%
2023-09-08 08:13:10,9.60%
2023-09-08 08:13:15,15.8%
2023-09-08 08:13:20,20.4%
2023-09-08 08:13:25,7.20%
2023-09-08 08:13:30,12.8%
2023-09-08 08:13:35,14.8%
2023-09-08 08:13:40,4.40%
2023-09-08 08:13:45,21.8%
2023-09-08 08:13:50,11.8%
2023-09-08 08:13:55,8.80%
2023-09-08 08:14:00,11.8%
2023-09-08 08:14:05,13.4%
2023-09-08 08:14:10,20.4%
2023-09-08 08:14:15,20.2%
2023-09-08 08:14:20,15.6%
2023-09-08 08:14:25,21.4%
2023-09-08 08:14:30,10.6%
2023-09-08 08:14:35,8.00%
2023-09-08 08:14:40,18.2%
2023-09-08 08:14:45,14.4%
2023-09-08 08:14:50,15.2%
2023-09-08 08:14:55,16.6%
2023-09-08 08:15:00,11.0%
2023-09-08 08:15:05,15.6%
2023-09-08 08:15:10,29.4%
2023-09-08 08:15:15,26.0%
2023-09-08 08:15:20,14.6%
2023-09-08 08:15:25,22.4%
2023-09-08 08:15:30,25.4%
2023-09-08 08:15:35,17.4%
2023-09-08 08:15:40,29.6%
2023-09-08 08:15:45,25.8%
2023-09-08 08:15:50,40.8%
2023-09-08 08:15:55,32.8%
2023-09-08 08:16:00,30.0%
2023-09-08 08:16:05,30.2%
2023-09-08 08:16:10,26.8%
2023-09-08 08:16:15,26.4%
2023-09-08 08:16:20,29.8%
2023-09-08 08:16:25,14.0%
2023-09-08 08:16:30,20.6%
2023-09-08 08:16:35,12.8%
2023-09-08 08:16:40,10.8%
2023-09-08 08:16:45,10.6%
2023-09-08 08:16:50,16.0%
2023-09-08 08:16:55,11.6%
2023-09-08 08:17:00,23.8%
2023-09-08 08:17:05,22.6%
2023-09-08 08:17:10,18.2%
2023-09-08 08:17:15,18.8%
2023-09-08 08:17:20,14.6%
2023-09-08 08:17:25,9.00%
2023-09-08 08:17:30,11.0%
2023-09-08 08:17:35,9.80%
2023-09-08 08:17:40,6.00%
2023-09-08 08:17:45,15.6%
2023-09-08 08:17:50,14.8%
2023-09-08 08:17:55,19.6%
2023-09-08 08:18:00,17.4%
2023-09-08 08:18:05,18.6%
2023-09-08 08:18:10,21.4%
2023-09-08 08:18:15,18.2%
2023-09-08 08:18:20,12.0%
2023-09-08 08:18:25,16.6%
2023-09-08 08:18:30,12.4%
2023-09-08 08:18:35,17.6%
2023-09-08 08:18:40,25.4%
2023-09-08 08:18:45,4.80%
2023-09-08 08:18:50,19.4%
2023-09-08 08:18:55,22.0%
2023-09-08 08:19:00,19.6%
2023-09-08 08:19:05,20.0%
2023-09-08 08:19:10,17.4%
2023-09-08 08:19:15,12.8%
2023-09-08 08:19:20,11.8%
2023-09-08 08:19:25,15.6%
2023-09-08 08:19:30,15.6%
2023-09-08 08:19:35,13.0%
2023-09-08 08:19:40,15.2%
2023-09-08 08:19:45,7.60%
2023-09-08 08:19:50,5.20%
2023-09-08 08:19:55,10.4%
2023-09-08 08:20:00,18.2%
2023-09-08 08:20:05,11.8%
2023-09-08 08:20:10,14.4%
2023-09-08 08:20:15,18.2%
2023-09-08 08:20:20,19.0%
2023-09-08 08:20:25,23.4%
2023-09-08 08:20:30,18.8%
2023-09-08 08:20:35,12.0%
2023-09-08 08:20:40,15.2%
2023-09-08 08:20:45,13.8%
2023-09-08 08:20:50,18.4%
2023-09-08 08:20:55,6.00%
2023-09-08 08:21:00,18.8%
2023-09-08 08:21:05,13.8%
2023-09-08 08:21:10,16.0%
2023-09-08 08:21:15,21.2%
2023-09-08 08:21:20,18.6%
2023-09-08 08:21:25,21.8%
2023-09-08 08:21:30,24.2%
2023-09-08 08:21:35,16.6%
2023-09-08 08:21:40,9.40%
2023-09-08 08:21:45,12.2%
2023-09-08 08:21:50,25.6%
2023-09-08 08:21:55,16.6%
2023-09-08 08:22:00,10.4%
2023-09-08 08:22:05,21.4%
2023-09-08 08:22:10,23.2%
2023-09-08 08:22:15,19.0%
2023-09-08 08:22:20,19.6%
2023-09-08 08:22:25,16.8%
2023-09-08 08:22:30,14.2%
2023-09-08 08:22:35,7.20%
2023-09-08 08:22:40,15.2%
2023-09-08 08:22:45,10.4%
2023-09-08 08:22:50,10.00%
2023-09-08 08:22:55,21.0%
2023-09-08 08:23:00,30.4%
2023-09-08 08:23:05,14.8%
2023-09-08 08:23:10,20.2%
2023-09-08 08:23:15,24.8%
2023-09-08 08:23:20,17.6%
2023-09-08 08:23:25,15.8%
2023-09-08 08:23:30,20.2%
2023-09-08 08:23:35,19.0%
2023-09-08 08:23:40,16.4%
2023-09-08 08:23:45,8.80%
2023-09-08 08:23:50,11.2%
2023-09-08 08:23:55,15.2%
2023-09-08 08:24:00,15.4%
2023-09-08 08:24:05,25.2%
2023-09-08 08:24:10,29.8%
2023-09-08 08:24:15,16.8%
2023-09-08 08:24:20,29.8%
2023-09-08 08:24:25,23.2%
2023-09-08 08:24:30,15.6%
2023-09-08 08:24:35,15.2%
2023-09-08 08:24:40,22.8%
2023-09-08 08:24:45,28.0%
2023-09-08 08:24:50,22.6%
2023-09-08 08:24:55,15.0%
2023-09-08 08:25:00,11.6%
2023-09-08 08:25:05,18.8%
2023-09-08 08:25:10,26.4%
2023-09-08 08:25:15,14.2%
2023-09-08 08:25:20,29.0%
2023-09-08 08:25:25,19.4%
2023-09-08 08:25:30,28.2%
2023-09-08 08:25:35,12.2%
2023-09-08 08:25:40,20.2%
2023-09-08 08:25:45,26.4%
2023-09-08 08:25:50,23.8%
2023-09-08 08:25:55,21.2%
2023-09-08 08:26:00,17.8%
2023-09-08 08:26:05,30.0%
2023-09-08 08:26:10,11.6%
2023-09-08 08:26:15,10.00%
2023-09-08 08:26:20,9.00%
2023-09-08 08:26:25,14.0%
2023-09-08 08:26:30,25.4%
2023-09-08 08:26:35,19.6%
2023-09-08 08:26:40,16.4%
2023-09-08 08:26:45,9.00%
2023-09-08 08:26:50,9.80%
2023-09-08 08:26:55,7.20%
2023-09-08 08:27:00,9.80%
